ZipcodeID,DistrictCode,ZipcodeCode
3203,411908,41150
3204,411909,41150
3205,411910,41150
3206,411911,41150
3207,412001,41260
3208,412002,41260
3209,412003,41260
3210,412004,41260
3211,412005,41260
3212,412006,41260
3213,412101,41340
3214,412102,41340
3215,412103,41340
3216,412104,41340
3217,412201,41380
3218,412202,41380
3219,412203,41380
3220,412204,41380
3221,412301,41130
3222,412302,41130
3223,412303,41130
3224,412401,41130
3225,412402,41130
3226,412403,41130
3227,412404,41130
3228,412501,41110
3229,412502,41110
3230,412503,41110
3231,420101,42000
3232,420102,42000
3233,420103,42100
3234,420104,42000
3235,420105,42000
3236,420106,42000
3237,420107,42000
3238,420108,42000
3239,420109,42000
3240,420110,42000
3241,420111,42000
3242,420112,42000
3243,420113,42100
3244,420114,42000
3245,420201,42210
3246,420202,42210
3247,420203,42210
3248,420204,42210
3249,420301,42110
3250,420302,42110
3251,420303,42110
3252,420304,42110
3253,420305,42110
3254,420306,42110
3255,420307,42110
3256,420308,42110
3257,420401,42150
3258,420402,42150
3259,420403,42150
3260,420404,42150
3261,420405,42150
3262,420406,42150
3263,420501,42120
3264,420502,42120
3265,420503,42120
3266,420504,42120
3267,420505,42120
3268,420506,42120
3269,420507,42120
3270,420508,42120
3271,420509,42120
3272,420510,42120
3273,420601,42170
3274,420602,42170
3275,420603,42170
3276,420604,42170
3277,420605,42170
3278,420701,42160
3279,420702,42160
3280,420703,42160
3281,420704,42160
3282,420705,42160
3283,420706,42160
3284,420801,42140
3285,420802,42140
3286,420803,42140
3287,420804,42140
3288,420805,42140
3289,420806,42140
3290,420901,42130
3291,420902,42130
3292,420903,42130
3293,420904,42130
3294,420905,42130
3295,420906,42130
3296,420910,42130
3297,420911,42130
3298,420912,42130
3299,420913,42130
3300,421001,42180
3301,421005,42180
3302,421007,42180
3303,421010,42180
3304,421101,42230
3305,421102,42230
3306,421104,42230
3307,421105,42230
3308,421106,42230
3309,421201,42240
3310,421202,42240
3311,421203,42240
3312,421204,42240
3313,421205,42240
3314,421301,42220
3315,421302,42220
3316,421303,42220
3317,421304,42220
3318,421401,42190
3319,421402,42190
3320,421403,42190
3321,430101,43000
3322,430102,43000
3323,430103,43000
3324,430104,43000
3325,430105,43000
3326,430106,43000
3327,430107,43000
3328,430108,43000
3329,430109,43000
3330,430110,43100
3331,430111,43100
3332,430113,43100
3333,430116,43000
3334,430117,43000
3335,430118,43000
3336,430119,43000
3337,430201,43110
3338,430202,43110
3339,430203,43110
3340,430204,43110
3341,430205,43110
3342,430206,43110
3343,430207,43110
3344,430208,43110
3345,430209,43110
3346,430210,43110
3347,430301,43140
3348,430303,43140
3349,430304,43140
3350,430305,43140
3351,430306,43140
3352,430307,43140
3353,430310,43140
3354,430311,43140
3355,430314,43140
3356,430316,43140
3357,430318,43140
3358,430319,43140
3359,430401,43180
3360,430402,43180
3361,430403,43180
3362,430404,43180
3363,430405,43180
3364,430406,43180
3365,430407,43180
3366,430501,43120
3367,430502,43120
3368,430503,43120
3369,430504,43120
3370,430506,43120
3371,430507,43120
3372,430508,43120
3373,430509,43120
3374,430513,43120
3375,430521,43120
3376,430522,43120
3377,430601,43170
3378,430602,43170
3379,430603,43170
3380,430604,43170
3381,430605,43170
3382,430606,43170
3383,430607,43170
3384,430701,43130
3385,430703,43130
3386,430704,43130
3387,430705,43130
3388,430801,43160
3389,430802,43160
3390,430803,43160
3391,430804,43160
3392,430805,43160
3393,430901,43150
3394,430902,43150
3395,430903,43150
3396,430906,43150
3397,430907,43150
3398,430908,43150
3399,430909,43150
3400,430912,43150
3401,430913,43150
3402,431001,43190
3403,431002,43190
3404,431003,43190
3405,431004,43190
3406,431005,43190
3407,431006,43190
3408,431101,43220
3409,431102,43220
3410,431103,43220
3411,431104,43220
3412,431201,43210
3413,431202,43210
3414,431203,43210
3415,431204,43210
3416,431205,43210
3417,431301,43140
3418,431302,43140
3419,431303,43140
3420,431401,43100
3421,431402,43100
3422,431403,43100
3423,431501,43120
3424,431502,43120
3425,431503,43120
3426,431504,43120
3427,431505,43120
3428,431601,43120
3429,431602,43120
3430,431603,43120
3431,431604,43120
3432,431605,43120
3433,431701,43130
3434,431702,43130
3435,431703,43130
3436,440101,44000
3437,440102,44000
3438,440103,44000
3439,440104,44000
3440,440105,44000
3441,440106,44000
3442,440107,44000
3443,440108,44000
3444,440109,44000
3445,440110,44000
3446,440111,44000
3447,440112,44000
3448,440113,44000
3449,440114,44000
3450,440201,44190
3451,440202,44190
3452,440203,44190
3453,440204,44190
3454,440205,44190
3455,440301,44140
3456,440302,44140
3457,440303,44140
3458,440304,44140
3459,440305,44140
3460,440306,44140
3461,440307,44140
3462,440308,44140
3463,440309,44140
3464,440310,44140
3465,440311,44140
3466,440312,44140
3467,440313,44140
3468,440314,44140
3469,440315,44140
3470,440316,44140
3471,440317,44140
3472,440401,44150
3473,440402,44150
3474,440403,44150
3475,440404,44150
3476,440405,44150
3477,440406,44150
3478,440407,44150
3479,440408,44150
3480,440409,44150
3481,440410,44150
3482,440501,44160
3483,440503,44160
3484,440505,44160
3485,440506,44160
3486,440507,44160
3487,440508,44160
3488,440511,44160
3489,440512,44160
3490,440601,44130
3491,440602,44130
3492,440604,44130
3493,440605,44130
3494,440606,44130
3495,440607,44130
3496,440608,44130
3497,440610,44130
3498,440611,44130
3499,440613,44130
3500,440615,44130
3501,440616,44130
3502,440618,44130
3503,440619,44130
3504,440620,44130
3505,440701,44170
3506,440702,44170
3507,440703,44170
3508,440704,44170
3509,440705,44170
3510,440706,44170
3511,440707,44170
3512,440708,44170
3513,440709,44170
3514,440710,44170
3515,440801,44110
3516,440802,44110
3517,440803,44110
3518,440804,44110
3519,440805,44110
3520,440809,44110
3521,440810,44110
3522,440812,44110
3523,440815,44110
3524,440816,44110
3525,440817,44110
3526,440818,44110
3527,440819,44110
3528,440820,44110
3529,440901,44120
3530,440902,44120
3531,440903,44120
3532,440904,44120
3533,440905,44120
3534,440906,44120
3535,440907,44120
3536,440908,44120
3537,440909,44120
3538,440910,44120
3539,440911,44120
3540,440912,44120
3541,440913,44120
3542,440914,44120
3543,440915,44120
3544,441001,44180
3545,441002,44180
3546,441003,44180
3547,441004,44180
3548,441005,44180
3549,441006,44180
3550,441007,44180
3551,441008,44180
3552,441009,44180
3553,441101,44210
3554,441102,44210
3555,441103,44210
3556,441104,44210
3557,441105,44210
3558,441106,44210
3559,441107,44210
3560,441201,44130
3561,441202,44130
3562,441203,44130
3563,441204,44130
3564,441205,44130
3565,441301,44160
3566,441302,44160
3567,441303,44160
3568,441304,44160
3569,450101,45000
3570,450102,45000
3571,450103,45000
3572,450104,45000
3573,450105,45000
3574,450106,45000
3575,450108,45000
3576,450109,45000
3577,450110,45000
3578,450117,45000
3579,450118,45000
3580,450120,45000
3581,450123,45000
3582,450124,45000
3583,450125,45000
3584,450201,45150
3585,450202,45150
3586,450203,45150
3587,450204,45150
3588,450205,45150
3589,450206,45150
3590,450207,45150
3591,450208,45150
3592,450209,45150
3593,450210,45150
3594,450211,45150
3595,450212,45150
3596,450213,45150
3597,450301,45190
3598,450302,45190
3599,450303,45190
3600,450304,45190
3601,450305,45190
3602,450306,45190
3603,450307,45190
3604,450308,45190
3605,450401,45180
3606,450402,45180
3607,450403,45180
3608,450404,45180
3609,450405,45180
3610,450406,45180
3611,450407,45180
3612,450408,45180
3613,450409,45180
3614,450410,45180
3615,450411,45180
3616,450412,45180
3617,450501,45170
3618,450502,45170
3619,450503,45170
3620,450504,45170
3621,450506,45170
3622,450507,45170
3623,450510,45170
3624,450515,45170
3625,450517,45170
3626,450520,45170
3627,450522,45170
3628,450524,45170
3629,450601,45140
3630,450602,45140
3631,450603,45140
3632,450604,45140
3633,450605,45140
3634,450606,45140
3635,450607,45140
3636,450611,45140
3637,450612,45140
3638,450613,45140
3639,450614,45140
3640,450615,45140
3641,450617,45140
3642,450701,45110
3643,450702,45110
3644,450703,45110
3645,450704,45110
3646,450705,45110
3647,450706,45110
3648,450707,45110
3649,450708,45110
3650,450709,45110
3651,450710,45110
3652,450711,45110
3653,450712,45110
3654,450713,45110
3655,450714,45110
3656,450801,45230
3657,450802,45230
3658,450803,45230
3659,450804,45230
3660,450805,45230
3661,450806,45230
3662,450807,45230
3663,450808,45230
3664,450809,45230
3665,450901,45210
3666,450902,45210
3667,450903,45210
3668,450904,45210
3669,450905,45210
3670,450906,45210
3671,450907,45210
3672,450908,45210
3673,450909,45210
3674,451001,45120
3675,451002,45120
3676,451003,45120
3677,451004,45120
3678,451005,45120
3679,451006,45120
3680,451007,45120
3681,451008,45120
3682,451009,45120
3683,451010,45120
3684,451011,45120
3685,451012,45120
3686,451013,45120
3687,451014,45120
3688,451015,45120
3689,451016,45120
3690,451017,45120
3691,451018,45120
3692,451101,45130
3693,451102,45130
3694,451103,45130
3695,451104,45130
3696,451105,45130
3697,451106,45130
3698,451107,45130
3699,451108,45130
3700,451109,45130
3701,451110,45130
3702,451111,45130
3703,451112,45130
3704,451113,45130
3705,451114,45130
3706,451115,45130
3707,451201,45220
3708,451202,45220
3709,451203,45220
3710,451204,45220
3711,451205,45220
3712,451301,45240
3713,451302,45240
3714,451303,45240
3715,451304,45240
3716,451305,45240
3717,451401,45160
3718,451402,45160
3719,451403,45160
3720,451404,45160
3721,451405,45160
3722,451406,45160
3723,451407,45160
3724,451408,45160
3725,451409,45160
3726,451410,45160
3727,451501,45250
3728,451502,45250
3729,451503,45250
3730,451504,45250
3731,451601,45000
3732,451602,45000
3733,451603,45000
3734,451604,45000
3735,451605,45280
3736,451606,45280
3737,451607,45000
3738,451608,45000
3739,451701,45000
3740,451702,45000
3741,451703,45000
3742,451704,45000
3743,451705,45000
3744,451706,45000
3745,451707,45000
3746,451708,45000
3747,451801,45000
3748,451802,45170
3749,451803,45000
3750,451804,45000
3751,451805,45170
3752,451806,45000
3753,451901,45140
3754,451902,45140
3755,451903,45140
3756,451904,45140
3757,452001,45170
3758,452002,45170
3759,452003,45170
3760,452004,45170
3761,452005,45170
3762,460101,46000
3763,460102,46000
3764,460103,46000
3765,460104,46000
3766,460105,46000
3767,460106,46000
3768,460107,46000
3769,460108,46000
3770,460109,46000
3771,460111,46000
3772,460113,46000
3773,460115,46000
3774,460116,46000
3775,460117,46000
3776,460119,46000
3777,460120,46000
3778,460121,46000
3779,460201,46230
3780,460202,46230
3781,460203,46230
3782,460204,46230
3783,460205,46230
3784,460301,46130
3785,460302,46130
3786,460303,46130
3787,460304,46130
3788,460305,46130
3789,460308,46130
3790,460310,46130
3791,460311,46130
3792,460401,46210
3793,460402,46210
3794,460403,46210
3795,460501,46110
3796,460502,46110
3797,460503,46110
3798,460504,46110
3799,460505,46110
3800,460506,46110
3801,460507,46110
3802,460508,46110
3803,460509,46110
3804,460510,46110
3805,460511,46110
3806,460512,46110
3807,460601,46160
3808,460602,46160
3809,460603,46160
3810,460606,46160
3811,460608,46160
3812,460611,46160
3813,460701,46120
3814,460702,46120
3815,460703,46120
3816,460704,46120
3817,460705,46120
3818,460706,46120
3819,460707,46120
3820,460708,46120
3821,460709,46120
3822,460710,46120
3823,460711,46120
3824,460712,46120
3825,460713,46120
3826,460714,46120
3827,460715,46120
3828,460801,46170
3829,460802,46170
3830,460803,46170
3831,460804,46170
3832,460805,46170
3833,460806,46170
3834,460807,46170
3835,460808,46170
3836,460809,46170
3837,460901,46140
3838,460902,46140
3839,460903,46140
3840,460904,46140
3841,460905,46140
3842,460906,46140
3843,460907,46140
3844,460908,46140
3845,461001,46180
3846,461002,46180
3847,461005,46180
3848,461006,46180
3849,461007,46180
3850,461009,46180
3851,461101,46190
3852,461102,46190
3853,461103,46190
3854,461104,46190
3855,461105,46190
3856,461106,46190
3857,461201,46220
3858,461202,46220
3859,461203,46220
3860,461204,46220
3861,461205,46220
3862,461206,46220
3863,461207,46220
3864,461208,46220
3865,461209,46220
3866,461301,46150
3867,461302,46150
3868,461303,46150
3869,461304,46150
3870,461305,46150
3871,461306,46150
3872,461307,46150
3873,461308,46150
3874,461401,46240
3875,461402,46240
3876,461403,46240
3877,461404,46240
3878,461501,46180
3879,461502,46180
3880,461503,46180
3881,461504,46180
3882,461601,46160
3883,461602,46160
3884,461603,46160
3885,461604,46160
3886,461605,46160
3887,461701,46000
3888,461702,46000
3889,461703,46000
3890,461704,46000
3891,461705,46000
3892,461801,46130
3893,461802,46130
3894,461803,46130
3895,461804,46130
3896,461805,46130
3897,470101,47000
3898,470102,47220
3899,470103,47000
3900,470104,47000
3901,470106,47000
3902,470107,47000
3903,470109,47000
3904,470111,47000
3905,470112,47000
3906,470113,47000
3907,470115,47000
3908,470116,47000
3909,470117,47000
3910,470118,47220
3911,470120,47000
3912,470121,47000
3913,470201,47210
3914,470202,47210
3915,470203,47230
3916,470204,47210
3917,470205,47230
3918,470301,47180
3919,470303,47180
3920,470305,47180
3921,470401,47130
3922,470402,47130
3923,470403,47220
3924,470404,47220
3925,470405,47130
3926,470406,47130
3927,470407,47130
3928,470408,47130
3929,470409,47130
3930,470410,47130
3931,470501,47160
3932,470502,47160
3933,470503,47160
3934,470504,47160
3935,470505,47160
3936,470601,47150
3937,470602,47150
3938,470603,47150
3939,470604,47150
3940,470605,47150
3941,470701,47270
3942,470702,47270
3943,470703,47270
3944,470704,47270
3945,470801,47120
3946,470802,47120
3947,470803,47120
3948,470804,47120
3949,470805,47120
3950,470806,47120
3951,470807,47120
3952,470808,47120
3953,470809,47120
3954,470810,47120
3955,470811,47120
3956,470812,47120
3957,470813,47120
3958,470814,47120
3959,470901,47250
3960,470902,47250
3961,470903,47250
3962,470904,47250
3963,471001,47140
3964,471002,47140
3965,471003,47140
3966,471004,47140
3967,471005,47140
3968,471006,47140
3969,471007,47140
3970,471008,47140
3971,471009,47140
3972,471101,47170
3973,471102,47170
3974,471103,47170
3975,471104,47170
3976,471105,47170
3977,471106,47170
3978,471107,47170
3979,471108,47170
3980,471201,47110
3981,471203,47110
3982,471204,47110
3983,471206,47110
3984,471207,47110
3985,471208,47110
3986,471210,47110
3987,471211,47110
3988,471212,47110
3989,471213,47240
3990,471214,47240
3991,471215,47110
3992,471216,47240
3993,471217,47240
3994,471220,47240
3995,471221,47110
3996,471301,47190
3997,471302,47190
3998,471303,47190
3999,471304,47190
4000,471401,47260
4001,471402,47260
4002,471403,47260
4003,471404,47260
4004,471501,47280
4005,471502,47280
4006,471503,47280
4007,471504,47280
4008,471601,47290
4009,471602,47290
4010,471603,47290
4011,471604,47290
4012,471605,47290
4013,471701,47230
4014,471702,47230
4015,471703,47230
4016,471704,47230
4017,471705,47230
4018,471801,47180
4019,471802,47180
4020,471803,47180
4021,471804,47180
4022,480101,48000
4023,480102,48000
4024,480103,48000
4025,480104,48000
4026,480105,48000
4027,480106,48000
4028,480107,48000
4029,480108,48000
4030,480109,48000
4031,480110,48000
4032,480111,48000
4033,480112,48000
4034,480113,48000
4035,480114,48000
4036,480115,48000
4037,480201,48160
4038,480202,48160
4039,480203,48160
4040,480204,48160
4041,480205,48160
4042,480206,48160
4043,480207,48160
4044,480208,48160
4045,480301,48120
4046,480302,48120
4047,480303,48120
4048,480304,48120
4049,480305,48120
4050,480306,48120
4051,480311,48120
4052,480312,48120
4053,480314,48120
4054,480401,48140
4055,480402,48140
4056,480403,48140
4057,480404,48140
4058,480408,48140
4059,480409,48140
4060,480501,48110
4061,480502,48110
4062,480503,48110
4063,480504,48110
4064,480505,48110
4065,480506,48110
4066,480507,48110
4067,480508,48110
4068,480509,48110
4069,480510,48110
4070,480511,48110
4071,480512,48110
4072,480601,48170
4073,480602,48170
4074,480603,48170
4075,480604,48170
4076,480605,48170
4077,480607,48170
4078,480608,48170
4079,480609,48170
4080,480701,48130
4081,480702,48130
4082,480703,48130
4083,480704,48130
4084,480705,48130
4085,480706,48130
4086,480707,48130
4087,480708,48130
4088,480709,48130
4089,480712,48130
4090,480713,48130
4091,480715,48130
4092,480801,48150
4093,480802,48150
4094,480803,48150
4095,480804,48150
4096,480805,48150
4097,480806,48150
4098,480807,48150
4099,480808,48150
4100,480809,48150
4101,480901,48180
4102,480902,48180
4103,480903,48180
4104,480904,48180
4105,480905,48180
4106,480906,48180
4107,481001,48190
4108,481002,48190
4109,481003,48190
4110,481004,48190
4111,481005,48190
4112,481006,48190
4113,481007,48190
4114,481101,48140
4115,481102,48140
4116,481103,48140
4117,481201,48130
4118,481202,48130
4119,481203,48130
4120,481204,48130
4121,490101,49000
4122,490102,49000
4123,490103,49000
4124,490104,49000
4125,490105,49000
4126,490106,49000
4127,490107,49000
4128,490108,49000
4129,490109,49000
4130,490110,49000
4131,490111,49000
4132,490112,49000
4133,490113,49000
4134,490201,49130
4135,490202,49130
4136,490203,49130
4137,490204,49130
4138,490205,49130
4139,490206,49130
4140,490207,49130
4141,490301,49120
4142,490302,49120
4143,490303,49120
4144,490304,49120
4145,490305,49120
4146,490306,49120
4147,490307,49120
4148,490401,49140
4149,490402,49140
4150,490403,49140
4151,490404,49140
4152,490405,49140
4153,490406,49140
4154,490503,49110
4155,490504,49110
4156,490505,49110
4157,490506,49110
4158,490507,49110
4159,490508,49110
4160,490511,49110
4161,490512,49110
4162,490514,49110
4163,490601,49150
4164,490602,49150
4165,490603,49150
4166,490604,49150
4167,490605,49150
4168,490701,49160
4169,490702,49160
4170,490703,49160
4171,490704,49160
4172,490705,49160
4173,490706,49160
4174,500101,50200
4175,500102,50200
4176,500103,50100
4177,500104,50300
4178,500105,50100
4179,500106,50000
4180,500107,50300
4181,500108,50200
4182,500109,50100
4183,500110,50100
4184,500111,50000
4185,500112,50000
4186,500113,50000
4187,500114,50000
4188,500115,50300
4189,500116,50300
4190,500203,50160
4191,500204,50160
4192,500205,50160
4193,500206,50240
4194,500207,50160
4195,500209,50240
4196,500301,50270
4197,500302,50270
4198,500303,50270
4199,500304,50270
4200,500305,50270
4201,500306,58130
4202,500307,50270
4203,500308,50270
4204,500309,58130
4205,500310,58130
4206,500401,50170
4207,500402,50170
4208,500403,50170
4209,500404,50170
4210,500405,50170
4211,500406,50170
4212,500407,50170
4213,500501,50220
4214,500502,50220
4215,500503,50220
4216,500504,50220
4217,500505,50220
4218,500506,50220
4219,500507,50220
4220,500508,50220
4221,500509,50220
4222,500510,50220
4223,500511,50220
4224,500512,50220
4225,500513,50220
4226,500514,50220
4227,500601,50150
4228,500602,50150
4229,500603,50150
4230,500604,50150
4231,500605,50150
4232,500606,50150
4233,500607,50150
4234,500608,50330
4235,500609,50150
4236,500610,50150
4237,500611,50150
4238,500612,50150
4239,500613,50150
4240,500614,50150
4241,500701,50180
4242,500702,50180
4243,500703,50180
4244,500704,50180
4245,500705,50330
4246,500706,50180
4247,500707,50180
4248,500708,50180
4249,500709,50180
4250,500710,50180
4251,500711,50180
4252,500801,50250
4253,500802,50250
4254,500803,50250
4255,500804,50250
4256,500805,50250
4257,500901,50110
4258,500903,50110
4259,500904,50320
4260,500905,50110
4261,500906,50110
4262,500910,50110
4263,500911,50320
4264,500912,50110
4265,501001,50280
4266,501002,50280
4267,501003,50280
4268,501004,50280
4269,501005,50280
4270,501006,50280
4271,501007,50280
4272,501101,50190
4273,501102,50190
4274,501103,50190
4275,501104,50190
4276,501105,50190
4277,501106,50190
4278,501107,50190
4279,501108,50190
4280,501109,50190
4281,501110,50190
4282,501111,50190
4283,501201,50120
4284,501202,50120
4285,501203,50120
4286,501204,50120
4287,501205,50120
4288,501206,50120
4289,501207,50120
4290,501208,50120
4291,501210,50120
4292,501214,50120
4293,501215,50120
4294,501301,50130
4295,501302,50130
4296,501303,50130
4297,501304,50130
4298,501305,50130
4299,501306,50130
4300,501310,50130
4301,501311,50130
4302,501312,50130
4303,501313,50130
4304,501401,50210
4305,501402,50210
4306,501403,50210
4307,501404,50210
4308,501405,50210
4309,501406,50210
4310,501407,50210
4311,501408,50290
4312,501409,50290
4313,501410,50290
4314,501411,50210
4315,501412,50210
4316,501501,50230
4317,501502,50230
4318,501503,50230
4319,501504,50340
4320,501505,50230
4321,501506,50230
4322,501507,50230
4323,501508,50230
4324,501509,50230
4325,501510,50230
4326,501511,50230
4327,501601,50240
4328,501602,50240
4329,501603,50240
4330,501604,50240
4331,501605,50240
4332,501606,50240
4333,501701,50260
4334,501702,50260
4335,501703,50260
4336,501704,50260
4337,501705,50260
4338,501706,50260
4339,501801,50310
4340,501802,50310
4341,501803,50310
4342,501804,50310
4343,501805,50310
4344,501806,50310
4345,501901,50140
4346,501902,50140
4347,501903,50140
4348,501904,50140
4349,501905,50140
4350,501906,50140
4351,501907,50140
4352,501908,50140
4353,501909,50140
4354,501910,50140
4355,501911,50140
4356,501912,50140
4357,502001,50350
4358,502002,50350
4359,502003,50350
4360,502101,50320
4361,502102,50320
4362,502103,50320
4363,502104,50320
4364,502201,50360
4365,502202,50360
4366,502203,50360
4367,502204,50360
4368,502205,50360
4369,502301,50130
4370,502302,50130
4371,502303,50130
4372,502304,50130
4373,502305,50130
4374,502306,50130
4375,502401,50160
4376,502402,50160
4377,502403,50160
4378,502404,50160
4379,510101,51000
4380,510102,51000
4381,510103,51150
4382,510104,51150
4383,510105,51000
4384,510106,51000
4385,510107,51000
4386,510108,51000
4387,510109,51000
4388,510110,51000
4389,510111,51000
4390,510112,51000
4391,510113,51000
4392,510116,51000
4393,510117,51000
4394,510201,51140
4395,510202,51140
4396,510203,51170
4397,510204,51170
4398,510205,51170
4399,510206,51170
4400,510301,51130
4401,510302,51130
4402,510303,51130
4403,510304,51130
4404,510305,51130
4405,510401,51110
4406,510402,51110
4407,510403,51110
4408,510404,51110
4409,510405,51110
4410,510406,51110
4411,510408,51110
4412,510409,51110
4413,510501,51160
4414,510502,51160
4415,510503,51160
4416,510601,51120
4417,510602,51120
4418,510603,51120
4419,510604,51120
4420,510605,51120
4421,510606,51120
4422,510607,51120
4423,510608,51120
4424,510611,51120
4425,510701,51180
4426,510702,51180
4427,510801,51120
4428,510802,51120
4429,510803,51120
4430,520101,52000
4431,520102,52000
4432,520103,52100
4433,520104,52100
4434,520105,52000
4435,520106,52100
4436,520107,52000
4437,520108,52100
4438,520109,52000
4439,520110,52000
4440,520111,52000
4441,520112,52000
4442,520113,52100
4443,520114,52100
4444,520115,52100
4445,520116,52100
4446,520117,52000
4447,520118,52000
4448,520119,52000
4449,520201,52220
4450,520202,52220
4451,520203,52220
4452,520204,52220
4453,520205,52220
4454,520301,52130
4455,520302,52130
4456,520303,52130
4457,520304,52130
4458,520305,52130
4459,520306,52130
4460,520307,52130
4461,520308,52130
4462,520309,52130
4463,520401,52210
4464,520402,52210
4465,520403,52210
4466,520404,52210
4467,520501,52110
4468,520502,52110
4469,520503,52110
4470,520504,52110
4471,520505,52110
4472,520506,52110
4473,520507,52110
4474,520508,52110
4475,520509,52110
4476,520510,52110
4477,520601,52120
4478,520602,52120
4479,520603,52120
4480,520604,52120
4481,520605,52120
4482,520606,52120
4483,520607,52120
4484,520701,52140
4485,520702,52140
4486,520703,52140
4487,520704,52140
4488,520705,52140
4489,520706,52140
4490,520707,52140
4491,520708,52140
4492,520801,52160
4493,520802,52230
4494,520803,52160
4495,520804,52160
4496,520805,52160
4497,520806,52160
4498,520807,52160
4499,520808,52160
4500,520901,52180
4501,520902,52180
4502,520903,52180
4503,520904,52180
4504,521001,52150
4505,521002,52150
4506,521003,52150
4507,521004,52150
4508,521005,52150
4509,521006,52150
4510,521007,52150
4511,521008,52150
4512,521010,52150
4513,521011,52150
4514,521101,52170
4515,521102,52170
4516,521103,52170
4517,521104,52170
4518,521201,52190
4519,521202,52190
4520,521203,52190
4521,521204,52190
4522,521205,52190
4523,521206,52190
4524,521207,52190
4525,521301,52240
4526,521302,52240
4527,521303,52240
4528,521304,52240
4529,521305,52240
4530,530101,53000
4531,530102,53000
4532,530103,53000
4533,530104,53000
4534,530105,53000
4535,530106,53170
4536,530107,53000
4537,530108,53000
4538,530109,53000
4539,530110,53000
4540,530111,53000
4541,530112,53000
4542,530113,53000
4543,530114,53000
4544,530115,53000
4545,530116,53000
4546,530117,53000
4547,530201,53140
4548,530202,53140
4549,530203,53140
4550,530204,53140
4551,530205,53140
4552,530301,53150
4553,530302,53150
4554,530303,53190
4555,530304,53150
4556,530305,53150
4557,530306,53110
4558,530307,53150
4559,530308,53190
4560,530401,53110
4561,530402,53110
4562,530403,53110
4563,530404,53110
4564,530405,53110
4565,530406,53110
4566,530501,53160
4567,530502,53160
4568,530503,53160
4569,530504,53160
4570,530601,53180
4571,530602,53180
4572,530603,53180
4573,530604,53180
4574,530701,53120
4575,530702,53220
4576,530703,53120
4577,530704,53220
4578,530705,53120
4579,530706,53120
4580,530707,53120
4581,530708,53120
4582,530709,53120
4583,530710,53120
4584,530711,53120
4585,530801,53130
4586,530802,53130
4587,530803,53130
4588,530804,53130
4589,530805,53130
4590,530806,53210
4591,530807,53210
4592,530808,53210
4593,530901,53230
4594,530902,53230
4595,530903,53230
4596,530904,53230
4597,540101,54000
4598,540102,54000
4599,540103,54000
4600,540104,54000
4601,540105,54000
4602,540106,54000
4603,540107,54000
4604,540108,54000
4605,540109,54000
4606,540110,54000
4607,540111,54000
4608,540112,54000
4609,540113,54000
4610,540114,54000
4611,540115,54000
4612,540116,54000
4613,540117,54000
4614,540118,54000
4615,540119,54000
4616,540120,54000
4617,540201,54140
4618,540204,54140
4619,540205,54140
4620,540206,54140
4621,540207,54140
4622,540208,54140
4623,540209,54140
4624,540210,54140
4625,540213,54140
4626,540214,54140
4627,540215,54140
4628,540301,54150
4629,540302,54150
4630,540303,54150
4631,540304,54150
4632,540305,54150
4633,540306,54150
4634,540307,54150
4635,540308,54150
4636,540309,54150
4637,540401,54130
4638,540402,54130
4639,540403,54130
4640,540404,54130
4641,540405,54130
4642,540406,54130
4643,540407,54130
4644,540408,54130
4645,540409,54130
4646,540410,54130
4647,540411,54000
4648,540412,54130
4649,540501,54110
4650,540502,54110
4651,540503,54110
4652,540504,54110
4653,540505,54110
4654,540601,54120
4655,540602,54120
4656,540603,54120
4657,540604,54120
4658,540605,54120
4659,540606,54120
4660,540607,54120
4661,540608,54120
4662,540701,54160
4663,540702,54160
4664,540703,54160
4665,540704,54160
4666,540705,54160
4667,540706,54160
4668,540707,54160
4669,540801,54170
4670,540802,54170
4671,540803,54170
4672,540804,54170
4673,540805,54170
4674,540806,54170
4675,550101,55000
4676,550102,55000
4677,550103,55000
4678,550104,55000
4679,550105,55000
4680,550106,55000
4681,550107,55000
4682,550108,55000
4683,550109,55000
4684,550116,55000
4685,550117,55000
4686,550202,55170
4687,550203,55170
4688,550204,55170
4689,550205,55170
4690,550206,55170
4691,550301,55190
4692,550302,55190
4693,550303,55190
4694,550304,55190
4695,550401,55150
4696,550402,55150
4697,550403,55150
4698,550404,55150
4699,550405,55150
4700,550406,55150
4701,550407,55150
4702,550501,55120
4703,550502,55120
4704,550503,55120
4705,550504,55120
4706,550505,55120
4707,550506,55120
4708,550509,55120
4709,550510,55120
4710,550511,55120
4711,550512,55120
4712,550513,55120
4713,550514,55120
4714,550601,55140
4715,550602,55140
4716,550603,55140
4717,550604,55140
4718,550605,55140
4719,550606,55140
4720,550607,55140
4721,550608,55140
4722,550609,55140
4723,550610,55140
4724,550701,55110
4725,550702,55110
4726,550703,55110
4727,550704,55110
4728,550705,55110
4729,550706,55110
4730,550707,55110
4731,550708,55110
4732,550709,55110
4733,550710,55110
4734,550711,55110
4735,550712,55110
4736,550713,55110
4737,550714,55110
4738,550715,55110
4739,550716,55110
4740,550717,55110
4741,550801,55130
4742,550802,55130
4743,550803,55130
4744,550804,55130
4745,550901,55160
4746,550902,55160
4747,550903,55160
4748,550904,55160
4749,550908,55160
4750,550909,55160
4751,551001,55180
4752,551002,55180
4753,551003,55180
4754,551004,55180
